Year,Rank,Name,Gender,Count
1880,1,John,M,9655
1880,2,William,M,9532
1880,3,Mary,F,7065
1880,4,James,M,5927
1880,5,Charles,M,5348
1880,6,George,M,5126
1880,7,Frank,M,3242
1880,8,Joseph,M,2632
1880,9,Anna,F,2604
1880,10,Thomas,M,2534
1880,11,Henry,M,2444
1880,12,Robert,M,2415
1880,13,Edward,M,2364
1880,14,Harry,M,2152
1880,15,Emma,F,2003
1880,16,Elizabeth,F,1939
1880,17,Walter,M,1755
1880,18,Minnie,F,1746
1880,19,Arthur,M,1599
1880,20,Margaret,F,1578
1880,21,Fred,M,1569
1880,22,Albert,M,1493
1880,23,Ida,F,1472
1880,24,Alice,F,1414
1880,25,Bertha,F,1320
1880,26,Sarah,F,1288
1880,27,Annie,F,1258
1880,28,Clara,F,1226
1880,29,Ella,F,1156
1880,30,Florence,F,1063
1881,1,John,M,8768
1881,2,William,M,8524
1881,3,Mary,F,6919
1881,4,James,M,5441
1881,5,George,M,4664
1881,6,Charles,M,4636
1881,7,Frank,M,2834
1881,8,Anna,F,2698
1881,9,Joseph,M,2456
1881,10,Henry,M,2339
1881,11,Thomas,M,2282
1881,12,Edward,M,2177
1881,13,Robert,M,2140
1881,14,Emma,F,2034
1881,15,Harry,M,2002
1881,16,Elizabeth,F,1852
1881,17,Walter,M,1670
1881,18,Margaret,F,1658
1881,19,Minnie,F,1653
1881,20,Arthur,M,1575
1881,21,Ida,F,1439
1881,22,Fred,M,1418
1881,23,Annie,F,1326
1881,24,Bertha,F,1324
1881,25,Albert,M,1319
1881,26,Alice,F,1308
1881,27,Clara,F,1242
1881,28,Sarah,F,1226
1881,29,Ella,F,1148
1881,30,Nellie,F,1096
1882,1,John,M,9557
1882,2,William,M,9298
1882,3,Mary,F,8148
1882,4,James,M,5892
1882,5,George,M,5193
1882,6,Charles,M,5091
1882,7,Frank,M,3176
1882,8,Anna,F,3143
1882,9,Joseph,M,2670
1882,10,Thomas,M,2610
1882,11,Henry,M,2579
1882,12,Robert,M,2500
1882,13,Edward,M,2477
1882,14,Emma,F,2303
1882,15,Harry,M,2232
1882,16,Elizabeth,F,2186
1882,17,Minnie,F,2004
1882,18,Margaret,F,1821
1882,19,Walter,M,1805
1882,20,Arthur,M,1686
1882,21,Ida,F,1673
1882,22,Fred,M,1641
1882,23,Alice,F,1542
1882,24,Bertha,F,1508
1882,25,Albert,M,1499
1882,26,Annie,F,1492
1882,27,Clara,F,1490
1882,28,Sarah,F,1410
1882,29,Florence,F,1322
1882,30,Martha,F,1229
1883,1,John,M,8894
1883,2,William,M,8387
1883,3,Mary,F,8012
1883,4,James,M,5223
1883,5,Charles,M,4826
1883,6,George,M,4736
1883,7,Anna,F,3306
1883,8,Frank,M,2986
1883,9,Joseph,M,2515
1883,10,Henry,M,2383
1883,11,Emma,F,2367
1883,12,Robert,M,2334
1883,13,Thomas,M,2316
1883,14,Elizabeth,F,2255
1883,15,Edward,M,2250
1883,16,Harry,M,2110
1883,17,Minnie,F,2035
1883,18,Margaret,F,1881
1883,19,Walter,M,1705
1883,20,Bertha,F,1681
1883,21,Ida,F,1634
1883,22,Arthur,M,1591
1883,23,Annie,F,1589
1883,24,Clara,F,1548
1883,25,Fred,M,1502
1883,26,Albert,M,1496
1883,27,Alice,F,1488
1883,28,Sarah,F,1359
1883,29,Grace,F,1307
1883,30,Florence,F,1298
1884,1,John,M,9388
1884,2,Mary,F,9217
1884,3,William,M,8897
1884,4,James,M,5693
1884,5,George,M,4961
1884,6,Charles,M,4802
1884,7,Anna,F,3860
1884,8,Frank,M,3218
1884,9,Joseph,M,2707
1884,10,Emma,F,2587
1884,11,Thomas,M,2572
1884,12,Elizabeth,F,2549
1884,13,Henry,M,2474
1884,14,Robert,M,2468
1884,15,Edward,M,2439
1884,16,Harry,M,2323
1884,17,Minnie,F,2243
1884,18,Margaret,F,2142
1884,19,Walter,M,1902
1884,20,Ida,F,1882
1884,21,Clara,F,1852
1884,22,Bertha,F,1789
1884,23,Annie,F,1739
1884,24,Alice,F,1732
1884,25,Arthur,M,1690
1884,26,Fred,M,1638
1884,27,Florence,F,1570
1884,28,Grace,F,1525
1884,29,Sarah,F,1518
1884,30,Bessie,F,1451
1885,1,Mary,F,9128
1885,2,John,M,8756
1885,3,William,M,8044
1885,4,James,M,5175
1885,5,George,M,4674
1885,6,Charles,M,4599
1885,7,Anna,F,3994
1885,8,Frank,M,3067
1885,9,Emma,F,2728
1885,10,Elizabeth,F,2582
1885,11,Joseph,M,2540
1885,12,Henry,M,2406
1885,13,Robert,M,2322
1885,14,Thomas,M,2266
1885,15,Edward,M,2220
1885,16,Margaret,F,2204
1885,17,Harry,M,2198
1885,18,Minnie,F,2178
1885,19,Clara,F,1910
1885,20,Bertha,F,1860
1885,21,Ida,F,1854
1885,22,Walter,M,1808
1885,23,Annie,F,1703
1885,24,Alice,F,1681
1885,25,Florence,F,1667
1885,26,Bessie,F,1588
1885,27,Grace,F,1575
1885,28,Fred,M,1562
1885,29,Arthur,M,1516
1885,30,Ethel,F,1495
1886,1,Mary,F,9889
1886,2,John,M,9026
1886,3,William,M,8252
1886,4,James,M,5355
1886,5,George,M,4671
1886,6,Charles,M,4533
1886,7,Anna,F,4283
1886,8,Frank,M,3127
1886,9,Emma,F,2764
1886,10,Elizabeth,F,2680
1886,11,Joseph,M,2594
1886,12,Robert,M,2443
1886,13,Henry,M,2404
1886,14,Minnie,F,2372
1886,15,Thomas,M,2337
1886,16,Edward,M,2312
1886,17,Margaret,F,2275
1886,18,Harry,M,2257
1886,19,Ida,F,2049
1886,20,Bertha,F,2001
1886,21,Clara,F,1916
1886,22,Walter,M,1880
1886,23,Florence,F,1860
1886,24,Alice,F,1811
1886,25,Bessie,F,1791
1886,26,Annie,F,1765
1886,27,Grace,F,1723
1886,28,Ethel,F,1699
1886,29,Arthur,M,1656
1886,30,Fred,M,1599
1887,1,Mary,F,9888
1887,2,John,M,8110
1887,3,William,M,7470
1887,4,James,M,4768
1887,5,George,M,4284
1887,6,Anna,F,4227
1887,7,Charles,M,4031
1887,8,Frank,M,2883
1887,9,Elizabeth,F,2681
1887,10,Emma,F,2647
1887,11,Joseph,M,2456
1887,12,Margaret,F,2419
1887,13,Henry,M,2228
1887,14,Minnie,F,2215
1887,15,Thomas,M,2151
1887,16,Edward,M,2125
1887,17,Robert,M,2125
1887,18,Harry,M,2057
1887,19,Bertha,F,2037
1887,20,Clara,F,1984
1887,21,Florence,F,1964
1887,22,Ida,F,1929
1887,23,Ethel,F,1907
1887,24,Annie,F,1844
1887,25,Bessie,F,1838
1887,26,Alice,F,1819
1887,27,Walter,M,1704
1887,28,Grace,F,1692
1887,29,Ella,F,1521
1887,30,Martha,F,1504
1888,1,Mary,F,11754
1888,2,John,M,9247
1888,3,William,M,8705
1888,4,James,M,5562
1888,5,Anna,F,4982
1888,6,George,M,4912
1888,7,Charles,M,4591
1888,8,Frank,M,3459
1888,9,Elizabeth,F,3224
1888,10,Emma,F,3087
1888,11,Joseph,M,2993
1888,12,Margaret,F,2904
1888,13,Robert,M,2814
1888,14,Harry,M,2759
1888,15,Minnie,F,2654
1888,16,Henry,M,2596
1888,17,Edward,M,2470
1888,18,Bertha,F,2450
1888,19,Thomas,M,2449
1888,20,Florence,F,2444
1888,21,Ethel,F,2374
1888,22,Bessie,F,2278
1888,23,Clara,F,2230
1888,24,Ida,F,2229
1888,25,Alice,F,2202
1888,26,Annie,F,2188
1888,27,Grace,F,2090
1888,28,Walter,M,2040
1888,29,Helen,F,1847
1888,30,Mabel,F,1830
1889,1,Mary,F,11648
1889,2,John,M,8548
1889,3,William,M,7772
1889,4,Anna,F,5062
1889,5,James,M,5020
1889,6,George,M,4430
1889,7,Charles,M,4199
1889,8,Elizabeth,F,3058
1889,9,Frank,M,2975
1889,10,Margaret,F,2917
1889,11,Emma,F,2884
1889,12,Joseph,M,2729
1889,13,Minnie,F,2624
1889,14,Harry,M,2559
1889,15,Robert,M,2513
1889,16,Florence,F,2465
1889,17,Ethel,F,2463
1889,18,Bessie,F,2343
1889,19,Clara,F,2319
1889,20,Edward,M,2299
1889,21,Bertha,F,2293
1889,22,Henry,M,2286
1889,23,Thomas,M,2233
1889,24,Alice,F,2145
1889,25,Annie,F,2123
1889,26,Ida,F,2122
1889,27,Grace,F,2049
1889,28,Mabel,F,1947
1889,29,Walter,M,1916
1889,30,Helen,F,1909
1890,1,Mary,F,12078
1890,2,John,M,8502
1890,3,William,M,7494
1890,4,Anna,F,5233
1890,5,James,M,5097
1890,6,George,M,4458
1890,7,Charles,M,4061
1890,8,Elizabeth,F,3112
1890,9,Margaret,F,3100
1890,10,Frank,M,3078
1890,11,Emma,F,2980
1890,12,Florence,F,2744
1890,13,Ethel,F,2718
1890,14,Joseph,M,2670
1890,15,Minnie,F,2650
1890,16,Robert,M,2541
1890,17,Clara,F,2496
1890,18,Bertha,F,2388
1890,19,Bessie,F,2370
1890,20,Henry,M,2349
1890,21,Harry,M,2345
1890,22,Helen,F,2312
1890,23,Edward,M,2282
1890,24,Grace,F,2278
1890,25,Alice,F,2271
1890,26,Annie,F,2220
1890,27,Thomas,M,2200
1890,28,Ida,F,2178
1890,29,Mabel,F,2058
1890,30,Edna,F,1973
1891,1,Mary,F,11704
1891,2,John,M,7680
1891,3,William,M,6763
1891,4,Anna,F,5099
1891,5,James,M,4516
1891,6,George,M,3931
1891,7,Charles,M,3640
1891,8,Margaret,F,3065
1891,9,Elizabeth,F,3059
1891,10,Emma,F,2884
1891,11,Florence,F,2715
1891,12,Ethel,F,2689
1891,13,Frank,M,2652
1891,14,Joseph,M,2572
1891,15,Minnie,F,2428
1891,16,Helen,F,2417
1891,17,Bertha,F,2372
1891,18,Clara,F,2360
1891,19,Bessie,F,2323
1891,20,Robert,M,2240
1891,21,Harry,M,2132
1891,22,Annie,F,2096
1891,23,Grace,F,2088
1891,24,Henry,M,2049
1891,25,Mabel,F,2029
1891,26,Alice,F,2015
1891,27,Ida,F,2002
1891,28,Edward,M,1989
1891,29,Thomas,M,1982
1891,30,Edna,F,1963
1892,1,Mary,F,13172
1892,2,John,M,9039
1892,3,William,M,7782
1892,4,Anna,F,5542
1892,5,James,M,5398
1892,6,George,M,4760
1892,7,Charles,M,4319
1892,8,Elizabeth,F,3461
1892,9,Margaret,F,3435
1892,10,Ruth,F,3290
1892,11,Florence,F,3154
1892,12,Frank,M,3150
1892,13,Emma,F,3128
1892,14,Joseph,M,3064
1892,15,Ethel,F,3035
1892,16,Helen,F,2936
1892,17,Robert,M,2710
1892,18,Clara,F,2661
1892,19,Bertha,F,2617
1892,20,Minnie,F,2609
1892,21,Bessie,F,2541
1892,22,Harry,M,2460
1892,23,Henry,M,2452
1892,24,Edward,M,2416
1892,25,Thomas,M,2413
1892,26,Alice,F,2373
1892,27,Annie,F,2348
1892,28,Grace,F,2299
1892,29,Ida,F,2259
1892,30,Walter,M,2229
1893,1,Mary,F,12784
1893,2,John,M,8049
1893,3,William,M,7223
1893,4,Anna,F,5695
1893,5,James,M,5030
1893,6,George,M,4320
1893,7,Charles,M,3723
1893,8,Ruth,F,3658
1893,9,Margaret,F,3565
1893,10,Elizabeth,F,3360
1893,11,Helen,F,3249
1893,12,Florence,F,3231
1893,13,Ethel,F,3119
1893,14,Joseph,M,2997
1893,15,Emma,F,2968
1893,16,Frank,M,2917
1893,17,Bertha,F,2623
1893,18,Robert,M,2563
1893,19,Clara,F,2532
1893,20,Minnie,F,2510
1893,21,Alice,F,2434
1893,22,Edna,F,2378
1893,23,Bessie,F,2352
1893,24,Edward,M,2309
1893,25,Grace,F,2308
1893,26,Annie,F,2251
1893,27,Ida,F,2247
1893,28,Harry,M,2245
1893,29,Marie,F,2212
1893,30,Lillian,F,2193
1894,1,Mary,F,13151
1894,2,John,M,8237
1894,3,William,M,7274
1894,4,Anna,F,5565
1894,5,James,M,5110
1894,6,George,M,4365
1894,7,Charles,M,3788
1894,8,Margaret,F,3700
1894,9,Helen,F,3676
1894,10,Elizabeth,F,3425
1894,11,Ruth,F,3372
1894,12,Ethel,F,3287
1894,13,Florence,F,3233
1894,14,Joseph,M,2977
1894,15,Emma,F,2937
1894,16,Frank,M,2863
1894,17,Marie,F,2649
1894,18,Clara,F,2603
1894,19,Minnie,F,2592
1894,20,Bessie,F,2520
1894,21,Robert,M,2497
1894,22,Bertha,F,2496
1894,23,Edna,F,2458
1894,24,Lillian,F,2441
1894,25,Alice,F,2414
1894,26,Annie,F,2393
1894,27,Grace,F,2361
1894,28,Henry,M,2278
1894,29,Mabel,F,2221
1894,30,Ida,F,2195
1895,1,Mary,F,13447
1895,2,John,M,8320
1895,3,William,M,7277
1895,4,Anna,F,5950
1895,5,James,M,5335
1895,6,George,M,4289
1895,7,Helen,F,4023
1895,8,Margaret,F,3931
1895,9,Charles,M,3633
1895,10,Elizabeth,F,3603
1895,11,Ruth,F,3551
1895,12,Florence,F,3471
1895,13,Ethel,F,3391
1895,14,Frank,M,3012
1895,15,Marie,F,3011
1895,16,Joseph,M,2992
1895,17,Emma,F,2952
1895,18,Robert,M,2635
1895,19,Bertha,F,2626
1895,20,Clara,F,2613
1895,21,Minnie,F,2567
1895,22,Edna,F,2560
1895,23,Bessie,F,2542
1895,24,Lillian,F,2495
1895,25,Alice,F,2457
1895,26,Grace,F,2448
1895,27,Annie,F,2390
1895,28,Mabel,F,2359
1895,29,Rose,F,2262
1895,30,Hazel,F,2252
1896,1,Mary,F,13811
1896,2,John,M,8138
1896,3,William,M,7747
1896,4,Anna,F,5860
1896,5,James,M,5206
1896,6,Helen,F,4392
1896,7,George,M,4286
1896,8,Margaret,F,4050
1896,9,Ruth,F,3905
1896,10,Charles,M,3639
1896,11,Ethel,F,3502
1896,12,Elizabeth,F,3471
1896,13,Florence,F,3323
1896,14,Marie,F,3087
1896,15,Joseph,M,3051
1896,16,Emma,F,2872
1896,17,Frank,M,2845
1896,18,Robert,M,2719
1896,19,Lillian,F,2702
1896,20,Alice,F,2651
1896,21,Edna,F,2604
1896,22,Clara,F,2582
1896,23,Bertha,F,2565
1896,24,Minnie,F,2530
1896,25,Grace,F,2485
1896,26,Bessie,F,2435
1896,27,Annie,F,2358
1896,28,Rose,F,2341
1896,29,Edward,M,2296
1896,30,Mabel,F,2283
1897,1,Mary,F,13413
1897,2,John,M,7550
1897,3,William,M,7198
1897,4,Anna,F,5429
1897,5,James,M,5113
1897,6,Helen,F,4519
1897,7,Margaret,F,4146
1897,8,George,M,4078
1897,9,Ruth,F,3878
1897,10,Elizabeth,F,3442
1897,11,Florence,F,3369
1897,12,Charles,M,3341
1897,13,Ethel,F,3182
1897,14,Marie,F,3078
1897,15,Joseph,M,2827
1897,16,Frank,M,2726
1897,17,Robert,M,2701
1897,18,Emma,F,2698
1897,19,Lillian,F,2683
1897,20,Edna,F,2567
1897,21,Bertha,F,2502
1897,22,Grace,F,2458
1897,23,Clara,F,2454
1897,24,Alice,F,2431
1897,25,Bessie,F,2407
1897,26,Hazel,F,2339
1897,27,Rose,F,2316
1897,28,Annie,F,2307
1897,29,Minnie,F,2284
1897,30,Mabel,F,2222
1898,1,Mary,F,14406
1898,2,John,M,8159
1898,3,William,M,7400
1898,4,Anna,F,5773
1898,5,James,M,5321
1898,6,Helen,F,5230
1898,7,George,M,4853
1898,8,Margaret,F,4696
1898,9,Ruth,F,4249
1898,10,Florence,F,3790
1898,11,Elizabeth,F,3659
1898,12,Charles,M,3557
1898,13,Ethel,F,3531
1898,14,Marie,F,3435
1898,15,Joseph,M,3171
1898,16,Lillian,F,3061
1898,17,Robert,M,2932
1898,18,Frank,M,2925
1898,19,Alice,F,2846
1898,20,Edna,F,2813
1898,21,Emma,F,2788
1898,22,Clara,F,2731
1898,23,Grace,F,2726
1898,24,Bessie,F,2647
1898,25,Bertha,F,2642
1898,26,Annie,F,2470
1898,27,Hazel,F,2439
1898,28,Rose,F,2436
1898,29,Minnie,F,2409
1898,30,Frances,F,2379
1899,1,Mary,F,13172
1899,2,John,M,6990
1899,3,William,M,6086
1899,4,Anna,F,5115
1899,5,Helen,F,5048
1899,6,James,M,4597
1899,7,Margaret,F,4249
1899,8,George,M,4018
1899,9,Ruth,F,3912
1899,10,Florence,F,3314
1899,11,Elizabeth,F,3287
1899,12,Marie,F,3156
1899,13,Charles,M,3147
1899,14,Ethel,F,2999
1899,15,Lillian,F,2703
1899,16,Joseph,M,2679
1899,17,Robert,M,2609
1899,18,Frank,M,2550
1899,19,Edna,F,2534
1899,20,Alice,F,2523
1899,21,Emma,F,2445
1899,22,Clara,F,2441
1899,23,Grace,F,2353
1899,24,Bertha,F,2294
1899,25,Mildred,F,2291
1899,26,Annie,F,2289
1899,27,Bessie,F,2280
1899,28,Gladys,F,2228
1899,29,Rose,F,2197
1899,30,Mabel,F,2127
1900,1,Mary,F,16705
1900,2,John,M,9829
1900,3,William,M,8579
1900,4,James,M,7245
1900,5,Helen,F,6342
1900,6,Anna,F,6114
1900,7,George,M,5403
1900,8,Margaret,F,5304
1900,9,Ruth,F,4765
1900,10,Charles,M,4098
1900,11,Elizabeth,F,4096
1900,12,Florence,F,3920
1900,13,Ethel,F,3896
1900,14,Marie,F,3856
1900,15,Robert,M,3821
1900,16,Joseph,M,3714
1900,17,Frank,M,3477
1900,18,Lillian,F,3414
1900,19,Annie,F,3324
1900,20,Edna,F,3102
1900,21,Emma,F,3095
1900,22,Alice,F,3059
1900,23,Bessie,F,3044
1900,24,Bertha,F,3019
1900,25,Grace,F,2942
1900,26,Rose,F,2844
1900,27,Clara,F,2826
1900,28,Mildred,F,2800
1900,29,Gladys,F,2733
1900,30,Edward,M,2720
1901,1,Mary,F,13136
1901,2,John,M,6900
1901,3,William,M,5990
1901,4,Helen,F,5247
1901,5,Anna,F,4923
1901,6,James,M,4735
1901,7,Margaret,F,4424
1901,8,Ruth,F,3974
1901,9,George,M,3609
1901,10,Elizabeth,F,3216
1901,11,Marie,F,3157
1901,12,Florence,F,3131
1901,13,Ethel,F,3067
1901,14,Charles,M,3049
1901,15,Joseph,M,2766
1901,16,Lillian,F,2681
1901,17,Gladys,F,2676
1901,18,Alice,F,2562
1901,19,Robert,M,2543
1901,20,Edna,F,2488
1901,21,Mildred,F,2424
1901,22,Frank,M,2402
1901,23,Grace,F,2398
1901,24,Annie,F,2396
1901,25,Emma,F,2374
1901,26,Clara,F,2319
1901,27,Bertha,F,2257
1901,28,Rose,F,2212
1901,29,Bessie,F,2183
1901,30,Dorothy,F,2173
1902,1,Mary,F,14486
1902,2,John,M,7907
1902,3,William,M,6617
1902,4,Helen,F,5967
1902,5,James,M,5592
1902,6,Anna,F,5288
1902,7,Margaret,F,5011
1902,8,Ruth,F,4384
1902,9,George,M,4223
1902,10,Elizabeth,F,3694
1902,11,Florence,F,3509
1902,12,Marie,F,3424
1902,13,Charles,M,3361
1902,14,Ethel,F,3295
1902,15,Robert,M,3180
1902,16,Alice,F,3135
1902,17,Joseph,M,3098
1902,18,Lillian,F,3063
1902,19,Gladys,F,2809
1902,20,Frank,M,2756
1902,21,Edna,F,2754
1902,22,Mildred,F,2750
1902,23,Dorothy,F,2707
1902,24,Annie,F,2664
1902,25,Grace,F,2642
1902,26,Emma,F,2514
1902,27,Bessie,F,2448
1902,28,Rose,F,2444
1902,29,Clara,F,2432
1902,30,Bertha,F,2372
1903,1,Mary,F,14275
1903,2,John,M,7608
1903,3,William,M,6311
1903,4,Helen,F,6129
1903,5,James,M,5479
1903,6,Anna,F,5098
1903,7,Margaret,F,5046
1903,8,Ruth,F,4517
1903,9,George,M,3961
1903,10,Elizabeth,F,3724
1903,11,Marie,F,3469
1903,12,Florence,F,3468
1903,13,Ethel,F,3257
1903,14,Charles,M,3213
1903,15,Joseph,M,3121
1903,16,Mildred,F,3088
1903,17,Dorothy,F,3078
1903,18,Robert,M,3044
1903,19,Alice,F,2996
1903,20,Lillian,F,2972
1903,21,Gladys,F,2674
1903,22,Edna,F,2667
1903,23,Frank,M,2644
1903,24,Grace,F,2616
1903,25,Annie,F,2551
1903,26,Rose,F,2478
1903,27,Frances,F,2365
1903,28,Clara,F,2342
1903,29,Bessie,F,2339
1903,30,Bertha,F,2309
1904,1,Mary,F,14961
1904,2,John,M,8108
1904,3,Helen,F,6488
1904,4,William,M,6416
1904,5,James,M,5855
1904,6,Anna,F,5330
1904,7,Margaret,F,5302
1904,8,Ruth,F,4900
1904,9,George,M,4219
1904,10,Elizabeth,F,3833
1904,11,Marie,F,3595
1904,12,Florence,F,3572
1904,13,Mildred,F,3525
1904,14,Dorothy,F,3477
1904,15,Robert,M,3414
1904,16,Charles,M,3406
1904,17,Ethel,F,3296
1904,18,Joseph,M,3291
1904,19,Lillian,F,3139
1904,20,Alice,F,3131
1904,21,Gladys,F,2976
1904,22,Frank,M,2799
1904,23,Edna,F,2762
1904,24,Frances,F,2657
1904,25,Annie,F,2631
1904,26,Rose,F,2631
1904,27,Grace,F,2513
1904,28,Bertha,F,2363
1904,29,Bessie,F,2340
1904,30,Edward,M,2335
1905,1,Mary,F,16067
1905,2,John,M,8059
1905,3,Helen,F,6811
1905,4,William,M,6495
1905,5,James,M,6042
1905,6,Margaret,F,5690
1905,7,Anna,F,5424
1905,8,Ruth,F,5068
1905,9,George,M,4256
1905,10,Elizabeth,F,4121
1905,11,Dorothy,F,3937
1905,12,Mildred,F,3758
1905,13,Marie,F,3643
1905,14,Alice,F,3610
1905,15,Charles,M,3608
1905,16,Florence,F,3478
1905,17,Robert,M,3410
1905,18,Ethel,F,3401
1905,19,Joseph,M,3302
1905,20,Lillian,F,3185
1905,21,Gladys,F,2996
1905,22,Edna,F,2953
1905,23,Frances,F,2887
1905,24,Frank,M,2837
1905,25,Annie,F,2793
1905,26,Rose,F,2724
1905,27,Grace,F,2630
1905,28,Bessie,F,2446
1905,29,Bertha,F,2434
1905,30,Clara,F,2397
1906,1,Mary,F,16370
1906,2,John,M,8264
1906,3,Helen,F,7176
1906,4,William,M,6566
1906,5,Margaret,F,6096
1906,6,James,M,5908
1906,7,Anna,F,5502
1906,8,Ruth,F,5140
1906,9,Dorothy,F,4326
1906,10,Elizabeth,F,4320
1906,11,George,M,4201
1906,12,Alice,F,4192
1906,13,Mildred,F,3873
1906,14,Florence,F,3691
1906,15,Marie,F,3690
1906,16,Robert,M,3635
1906,17,Charles,M,3607
1906,18,Joseph,M,3527
1906,19,Ethel,F,3511
1906,20,Lillian,F,3293
1906,21,Frances,F,3026
1906,22,Edna,F,3011
1906,23,Gladys,F,3000
1906,24,Rose,F,2901
1906,25,Frank,M,2798
1906,26,Annie,F,2774
1906,27,Grace,F,2626
1906,28,Irene,F,2423
1906,29,Edward,M,2398
1906,30,Bessie,F,2396
1907,1,Mary,F,17580
1907,2,John,M,8983
1907,3,Helen,F,7579
1907,4,William,M,6904
1907,5,Margaret,F,6713
1907,6,James,M,6707
1907,7,Anna,F,5575
1907,8,Ruth,F,5573
1907,9,Dorothy,F,4967
1907,10,Elizabeth,F,4624
1907,11,George,M,4445
1907,12,Mildred,F,4277
1907,13,Alice,F,4107
1907,14,Robert,M,4020
1907,15,Charles,M,3884
1907,16,Marie,F,3880
1907,17,Joseph,M,3844
1907,18,Florence,F,3750
1907,19,Ethel,F,3698
1907,20,Lillian,F,3542
1907,21,Gladys,F,3303
1907,22,Edna,F,3301
1907,23,Frances,F,3299
1907,24,Rose,F,3116
1907,25,Evelyn,F,3035
1907,26,Frank,M,2943
1907,27,Annie,F,2891
1907,28,Grace,F,2747
1907,29,Louise,F,2619
1907,30,Irene,F,2617
1908,1,Mary,F,18665
1908,2,John,M,9343
1908,3,Helen,F,8439
1908,4,William,M,7529
1908,5,James,M,7012
1908,6,Margaret,F,6976
1908,7,Ruth,F,6180
1908,8,Anna,F,5860
1908,9,Dorothy,F,5703
1908,10,Elizabeth,F,4904
1908,11,Mildred,F,4624
1908,12,George,M,4584
1908,13,Alice,F,4270
1908,14,Robert,M,4219
1908,15,Joseph,M,4162
1908,16,Marie,F,4076
1908,17,Charles,M,3929
1908,18,Florence,F,3883
1908,19,Ethel,F,3786
1908,20,Lillian,F,3634
1908,21,Frances,F,3593
1908,22,Gladys,F,3580
1908,23,Rose,F,3382
1908,24,Edna,F,3365
1908,25,Frank,M,3146
1908,26,Louise,F,2937
1908,27,Grace,F,2901
1908,28,Evelyn,F,2857
1908,29,Annie,F,2820
1908,30,Catherine,F,2750
1909,1,Mary,F,19259
1909,2,John,M,9590
1909,3,Helen,F,9250
1909,4,William,M,7913
1909,5,James,M,7595
1909,6,Margaret,F,7358
1909,7,Ruth,F,6509
1909,8,Dorothy,F,6253
1909,9,Anna,F,5804
1909,10,Elizabeth,F,5176
1909,11,Mildred,F,5054
1909,12,George,M,4688
1909,13,Robert,M,4563
1909,14,Joseph,M,4348
1909,15,Marie,F,4301
1909,16,Alice,F,4170
1909,17,Charles,M,4029
1909,18,Florence,F,3789
1909,19,Frances,F,3780
1909,20,Ethel,F,3661
1909,21,Lillian,F,3596
1909,22,Gladys,F,3538
1909,23,Edna,F,3429
1909,24,Rose,F,3374
1909,25,Frank,M,3244
1909,26,Evelyn,F,3157
1909,27,Louise,F,3019
1909,28,Irene,F,2961
1909,29,Edward,M,2935
1909,30,Grace,F,2912
1910,1,Mary,F,22848
1910,2,John,M,11450
1910,3,Helen,F,10479
1910,4,James,M,9194
1910,5,William,M,8844
1910,6,Margaret,F,8226
1910,7,Dorothy,F,7318
1910,8,Ruth,F,7212
1910,9,Anna,F,6436
1910,10,Elizabeth,F,5800
1910,11,Mildred,F,5692
1910,12,Robert,M,5609
1910,13,George,M,5441
1910,14,Joseph,M,5228
1910,15,Marie,F,4790
1910,16,Charles,M,4784
1910,17,Alice,F,4671
1910,18,Frances,F,4448
1910,19,Florence,F,4282
1910,20,Ethel,F,4146
1910,21,Lillian,F,4127
1910,22,Gladys,F,3842
1910,23,Rose,F,3837
1910,24,Evelyn,F,3777
1910,25,Frank,M,3768
1910,26,Edna,F,3664
1910,27,Annie,F,3519
1910,28,Louise,F,3457
1910,29,Edward,M,3407
1910,30,Irene,F,3281
1911,1,Mary,F,24390
1911,2,John,M,13446
1911,3,Helen,F,11801
1911,4,William,M,10593
1911,5,James,M,9952
1911,6,Margaret,F,9279
1911,7,Dorothy,F,8869
1911,8,Ruth,F,8003
1911,9,Anna,F,6753
1911,10,George,M,6586
1911,11,Robert,M,6526
1911,12,Joseph,M,6488
1911,13,Elizabeth,F,6298
1911,14,Mildred,F,6271
1911,15,Charles,M,5725
1911,16,Marie,F,5017
1911,17,Frances,F,4967
1911,18,Alice,F,4813
1911,19,Florence,F,4424
1911,20,Lillian,F,4367
1911,21,Frank,M,4314
1911,22,Edward,M,4164
1911,23,Rose,F,4151
1911,24,Ethel,F,4141
1911,25,Evelyn,F,4076
1911,26,Edna,F,3957
1911,27,Gladys,F,3933
1911,28,Louise,F,3725
1911,29,Catherine,F,3565
1911,30,Irene,F,3502
1912,1,Mary,F,32304
1912,2,John,M,24587
1912,3,William,M,19626
1912,4,James,M,17644
1912,5,Helen,F,16133
1912,6,Robert,M,12836
1912,7,Dorothy,F,12645
1912,8,Margaret,F,12536
1912,9,Joseph,M,12062
1912,10,George,M,11734
1912,11,Ruth,F,11280
1912,12,Charles,M,11070
1912,13,Mildred,F,8764
1912,14,Anna,F,8586
1912,15,Elizabeth,F,8527
1912,16,Edward,M,7936
1912,17,Frank,M,7912
1912,18,Frances,F,6680
1912,19,Marie,F,6642
1912,20,Alice,F,6285
1912,21,Thomas,M,6087
1912,22,Walter,M,5809
1912,23,Florence,F,5739
1912,24,Henry,M,5643
1912,25,Evelyn,F,5620
1912,26,Lillian,F,5568
1912,27,Rose,F,5431
1912,28,Edna,F,5136
